114.0,462.0,85.0,474.0,0.16510773
479.0,239.0,467.1619567871094,215.34152221679688,0.16986296
187.98587036132812,319.5172424316406,157.9832000732422,306.01263427734375,0.17031333
127.20848083496094,453.82757568359375,139.0,464.0,0.1727499
334.9823303222656,359.10345458984375,321.0084228515625,351.41009521484375,0.17634353
181.0,342.0,152.15452575683594,333.125,0.18299703
354.0,358.0,343.5364074707031,349.7812805175781,0.18624489
183.74559020996094,332.2413635253906,154.62185668945312,321.1451110839844,0.18633015
354.77032470703125,361.9310302734375,344.537841796875,354.77288818359375,0.18647502
142.0,289.0,101.04011535644531,270.0692138671875,0.19028158
550.0,235.0,542.050537109375,210.5825958251953,0.1907653
357.1428527832031,361.6785888671875,344.537841796875,354.77288818359375,0.19208509
671.61962890625,255.79241943359375,722.261474609375,212.06895446777344,0.19421896
211.76470947265625,299.2870788574219,186.0,279.47564697265625,0.19487916
342.0494689941406,299.72412109375,324.3697509765625,284.1545715332031,0.19498365
114.48763275146484,462.3103332519531,84.80565643310547,475.03448486328125,0.19748728
114.11589813232422,462.8058166503906,85.58692169189453,474.7031555175781,0.1982607
159.0,325.0,123.62555694580078,314.08929443359375,0.19871166
539.0,229.0,526.0504760742188,201.76657104492188,0.20003887
195.0,333.0,167.60772705078125,321.2276916503906,0.20093699
188.0,344.0,160.47547912597656,335.5044860839844,0.20164117
311.0,242.0,470.5882568359375,186.6340789794922,0.20392793
695.79833984375,312.7381896972656,748.0,281.471923828125,0.20446578
359.0,411.0,350.66864013671875,408.0781555175781,0.20530686
178.57142639160156,387.8526916503906,155.7206573486328,417.59600830078125,0.20539561
347.70318603515625,398.68963623046875,337.8151550292969,395.1261901855469,0.2061913
364.664306640625,349.2068786621094,230.6092071533203,220.1004638671875,0.20625435
328.5714416503906,402.1294860839844,316.6077880859375,399.75,0.2067934
689.07568359375,247.16404724121094,743.462890625,206.41378784179688,0.20688568
363.7444152832031,350.97100830078125,354.6218566894531,339.640380859375,0.20711036
359.66387939453125,410.2586975097656,351.2605285644531,408.5773010253906,0.20724845
716.7904663085938,427.1138610839844,767.4911499023438,414.2413635253906,0.20804332
114.0,471.0,85.0,484.0,0.20859614
218.0,316.0,253.78152465820312,284.1545715332031,0.2103345
380.0,217.0,357.8008728027344,192.7366180419922,0.21039313
457.1428527832031,202.2544708251953,438.16253662109375,175.77659606933594,0.21053512
557.5037231445312,380.71429443359375,545.6166381835938,372.38616943359375,0.21093233
202.12014770507812,313.862060546875,174.78993225097656,297.6056823730469,0.21155411
557.0,381.0,546.0,373.0,0.21169086
114.28572082519531,464.0631103515625,86.0,477.1048889160156,0.21205667
668.0,315.0,254.0,230.0,0.21210968
359.66387939453125,205.1293487548828,336.0,177.6666717529297,0.21229029
389.9159851074219,428.7539367675781,383.19329833984375,427.07257080078125,0.21307588
504.0,298.0,502.82318115234375,277.2076110839844,0.21350707
174.78993225097656,388.400634765625,148.0,389.2696533203125,0.213706
151.23675537109375,388.7930908203125,121.00840759277344,391.763427734375,0.21382603
352.3809509277344,228.4285888671875,327.9151916503906,206.96275329589844,0.21466292
308.0,263.0,284.09893798828125,244.58619689941406,0.2147514
138.0,367.31085205078125,104.0,369.30712890625,0.21490948
479.1519470214844,237.51724243164062,467.8445129394531,214.89654541015625,0.21496995
116.0,465.1273498535156,86.0,477.1048889160156,0.21624902
373.1092529296875,410.2586975097656,9.0,302.0,0.21679804
164.2857208251953,352.1607360839844,132.86219787597656,345.8829650878906,0.21707958
717.0,427.0,767.9049072265625,414.02679443359375,0.21778294
176.0,389.2696533203125,150.0,390.2321472167969,0.21788932
314.0,366.0,294.7994079589844,362.8683166503906,0.21794018
161.1307373046875,323.75860595703125,124.0,315.0,0.21808682
346.218505859375,415.3028564453125,338.0,413.2247314453125,0.21808828
332.0,381.2846374511719,319.0476379394531,375.95538330078125,0.21857029
682.3529663085938,316.1009521484375,554.0635986328125,396.9148864746094,0.21994133
312.0,235.0,285.0,257.0,0.22032894
311.4413146972656,241.51564025878906,285.5123596191406,220.55172729492188,0.22046432
683.0,207.0,680.0,163.0,0.22083591
310.92437744140625,275.7476501464844,288.0,261.5093688964844,0.22119524
696.8197631835938,312.4482727050781,748.0,281.471923828125,0.22136271
184.0,347.34832763671875,154.76190185546875,337.8839416503906,0.22148399
479.04901123046875,237.94644165039062,284.1010437011719,246.27456665039062,0.22197475
212.0,296.0,240.11886596679688,372.38616943359375,0.22222452
455.1236877441406,204.12765502929688,552.9412231445312,158.05047607421875,0.2226688
150.0,387.2734069824219,145.0,422.0,0.2240226
137.8151397705078,368.2239685058594,104.0,369.30712890625,0.22549848
352.0,227.57302856445312,328.5714416503906,204.63394165039062,0.22566178
203.0,313.0,178.0,254.0,0.22595467
702.0,260.0,757.20654296875,216.53126525878906,0.22642004
208.02377319335938,329.5558166503906,183.1932830810547,316.1009521484375,0.22642046
346.0,385.0,337.8151550292969,378.31231689453125,0.22678111
167.0,284.0,129.569091796875,262.9308166503906,0.22797808
98.66270446777344,469.9442138671875,69.25794982910156,484.9310302734375,0.22821435
354.6218566894531,363.1798095703125,344.0,355.3333435058594,0.22865643
479.1519470214844,229.03448486328125,468.0,209.60675048828125,0.22963955
692.0,262.0,745.3194580078125,218.9107208251953,0.23002611
478.0,225.0,465.9732360839844,199.87501525878906,0.2303821
148.0,390.0,117.68202209472656,393.8013610839844,0.2312051
315.1943359375,217.72413635253906,288.3392333984375,193.6896514892578,0.23195216
212.77859497070312,303.3817138671875,189.0,287.0,0.23199524
332.0,357.32958984375,321.0084228515625,351.41009521484375,0.23228247
480.0,216.0,468.35064697265625,189.16741943359375,0.23273799
483.8038635253906,205.82366943359375,472.0848083496094,176.72413635253906,0.2335268
185.0,332.0,155.47703552246094,320.9310302734375,0.23359717
702.5210571289062,208.4921112060547,761.8374633789062,149.862060546875,0.23369092
362.0,352.0,50.883392333984375,138.9202117919922,0.23407699
490.0,354.0,577.0,335.0,0.2344699
217.53343200683594,316.46875,591.5966796875,232.03155517578125,0.23453847
342.0,441.0,334.0,443.0,0.23474891
335.2154541015625,374.7656555175781,322.261474609375,369.0,0.2353342
712.0,259.0,757.20654296875,216.53126525878906,0.23552376
552.9412231445312,238.75709533691406,544.0,215.5955047607422,0.23593457
162.0,319.4007568359375,158.30389404296875,300.5212707519531,0.23654336
179.0,293.0,117.68202209472656,279.5870666503906,0.23674326
713.0,249.0,770.2822875976562,202.2544708251953,0.2368691
668.55126953125,234.6896514892578,719.3277587890625,186.6340789794922,0.23698802
261.5155944824219,374.7656555175781,240.11886596679688,372.38616943359375,0.2376085
353.3569030761719,408.25531005859375,380.952392578125,406.8883972167969,0.2378776
183.1932830810547,331.23345947265625,154.0,321.3970031738281,0.23796473
344.8763427734375,452.4137878417969,336.395751953125,455.2413635253906,0.2382013
387.2791442871094,411.4137878417969,379.8319396972656,408.5773010253906,0.23837022
500.0,422.0,497.5265197753906,418.4827575683594,0.23852357
309.0,273.0,503.1802062988281,278.5172424316406,0.23858768
712.03564453125,247.46429443359375,768.9046020507812,202.1724090576172,0.23909445
309.5406494140625,258.72412109375,469.2579650878906,206.96275329589844,0.23930691
668.9075927734375,235.3943328857422,720.0,187.64794921875,0.2401553
705.8823852539062,226.9873809814453,764.0,175.67041015625,0.24094513
354.76190185546875,247.46429443359375,330.952392578125,228.4285888671875,0.24117205
163.0252227783203,348.0473327636719,132.0,341.35955810546875,0.2412196
310.92437744140625,257.25238037109375,285.71429443359375,240.43849182128906,0.24147448
392.932861328125,428.3793029785156,681.2720947265625,176.72413635253906,0.24148813
352.3809509277344,383.0937805175781,337.0,369.0,0.24193361
357.98321533203125,331.23345947265625,349.5798645019531,314.4195556640625,0.24217936
159.28677368164062,324.796875,124.38162994384766,312.4482727050781,0.24238254
534.0,194.0,525.4086303710938,162.99331665039062,0.24248333
125.0,435.0,95.0965805053711,444.9598388671875,0.24253982
460.0,178.0,443.697509765625,470.7886657714844,0.24297315
332.0,339.3633117675781,558.6923828125,59.486610412597656,0.24375893
87.96434020996094,468.7544860839844,57.05794906616211,483.0312805175781,0.24411914
155.0,298.0,117.0,279.0,0.2442383
324.0,354.0,306.68646240234375,347.40179443359375,0.24436551
723.0,311.0,716.0,285.0,0.24437784
347.70318603515625,384.5517272949219,337.8151550292969,378.31231689453125,0.24440861
373.1448669433594,411.4137878417969,144.0,286.0,0.24442612
161.34454345703125,321.1451110839844,128.57142639160156,306.9508972167969,0.24478763
349.1166076660156,226.20689392089844,324.3697509765625,201.76657104492188,0.24485445
702.0,251.0,82.02079772949219,248.65402221679688,0.24511577
