5000,5000,0.083,0.638,0.0,0.066,3,17,3,0.01
5000,5000,0.082,0.638,0.0,0.066,3,17,330,0.01
5000,5000,0.077,0.652,0.0,0.066,3,37,3,0.01
5000,5000,0.077,0.652,0.0,0.066,3,37,330,0.01
5000,5000,0.059,0.67,0.0,0.067,3,83,3,0.01
5000,5000,0.06,0.67,0.0,0.067,3,83,330,0.01
