5000,83.481,0.579,0.139,10,3,3,0.1
5000,81.795,0.579,0.139,10,3,3,0.5
5000,157.64,0.579,0.139,10,3,3,1
5000,69.735,0.579,0.139,3,3,3,3
5000,52.233,0.579,0.14,3,7,3,3
5000,105.338,0.579,0.139,10,3,3,3
5000,111.646,0.579,0.139,10,7,3,3
5000,105.849,0.579,0.139,10,17,3,3
5000,83.515,0.579,0.139,10,3,7,0.1
5000,83.719,0.579,0.139,10,3,7,0.5
5000,83.644,0.579,0.139,10,3,7,1
5000,93.925,0.579,0.139,10,3,7,3
5000,61.559,0.579,0.14,10,7,7,3
5000,50.675,0.579,0.14,10,17,7,3
5000,83.82,0.579,0.139,10,3,15,0.1
5000,83.991,0.579,0.139,10,3,15,0.5
5000,84.261,0.579,0.139,10,3,15,1
5000,84.386,0.579,0.139,10,3,15,3
5000,53.862,0.58,0.14,10,7,3,1
5000,39.401,0.58,0.14,3,17,3,3
5000,42.433,0.58,0.14,3,3,7,3
5000,55.905,0.58,0.14,10,7,15,3
5000,52.459,0.581,0.14,10,7,3,0.1
5000,51.112,0.581,0.14,10,7,3,0.5
5000,34.337,0.581,0.142,10,17,3,1
5000,51.306,0.581,0.14,10,7,7,0.1
5000,51.448,0.581,0.14,10,7,7,1
5000,51.259,0.581,0.14,10,7,15,0.1
5000,51.442,0.581,0.14,10,7,15,0.5
5000,36.859,0.582,0.14,3,3,3,1
5000,51.241,0.582,0.14,10,7,7,0.5
5000,29.691,0.582,0.141,3,7,7,3
5000,29.232,0.582,0.142,3,17,7,3
5000,51.41,0.582,0.14,10,7,15,1
5000,37.361,0.582,0.14,3,3,15,3
5000,36.834,0.583,0.14,3,3,3,0.1
5000,37.139,0.583,0.141,3,3,3,0.5
5000,37.177,0.583,0.14,3,3,7,0.1
5000,37.238,0.583,0.14,3,3,7,0.5
5000,37.083,0.583,0.14,3,3,7,1
5000,36.892,0.583,0.14,3,3,15,0.1
5000,36.754,0.583,0.14,3,3,15,0.5
5000,36.889,0.583,0.14,3,3,15,1
5000,32.023,0.583,0.142,10,17,15,3
5000,23.719,0.585,0.143,3,7,15,3
5000,26.29,0.586,0.144,1,3,7,3
5000,28.859,0.587,0.142,10,17,3,0.5
5000,19.535,0.587,0.143,3,7,3,1
5000,19.169,0.587,0.142,1,7,3,3
5000,29.22,0.587,0.142,10,17,7,1
5000,29.472,0.589,0.141,10,17,3,0.1
5000,18.093,0.589,0.141,1,3,3,3
5000,28.983,0.589,0.141,10,17,7,0.1
5000,29.022,0.589,0.14,10,17,7,0.5
5000,28.939,0.589,0.14,10,17,15,0.1
5000,28.992,0.589,0.14,10,17,15,0.5
5000,28.959,0.589,0.141,10,17,15,1
5000,18.1,0.591,0.141,3,7,3,0.1
5000,18.103,0.591,0.141,3,7,7,0.1
5000,18.107,0.591,0.141,3,7,7,1
5000,18.005,0.591,0.141,3,7,15,0.5
5000,18.045,0.592,0.141,3,7,3,0.5
5000,11.199,0.592,0.146,3,17,3,1
5000,18.049,0.592,0.141,3,7,7,0.5
5000,18.033,0.592,0.141,3,7,15,0.1
5000,18.014,0.592,0.141,3,7,15,1
5000,14.496,0.593,0.141,1,3,3,0.1
5000,14.633,0.593,0.141,1,3,3,0.5
5000,14.254,0.593,0.142,1,3,3,1
5000,14.243,0.593,0.141,1,3,7,0.1
5000,14.189,0.593,0.141,1,3,7,0.5
5000,14.245,0.593,0.141,1,3,15,0.1
5000,14.231,0.593,0.141,1,3,15,0.5
5000,14.361,0.593,0.141,1,3,15,3
5000,12.006,0.593,0.147,3,17,15,3
5000,14.245,0.594,0.141,1,3,7,1
5000,14.255,0.594,0.141,1,3,15,1
5000,10.869,0.599,0.148,1,7,7,3
5000,8.413,0.6,0.145,3,17,3,0.5
5000,7.188,0.6,0.143,1,17,3,3
5000,7.981,0.602,0.145,3,17,7,1
5000,7.96,0.604,0.142,3,17,3,0.1
5000,7.06,0.604,0.146,1,7,3,1
5000,7.959,0.604,0.143,3,17,7,0.1
5000,7.969,0.604,0.142,3,17,7,0.5
5000,7.977,0.604,0.142,3,17,15,0.1
5000,7.948,0.604,0.142,3,17,15,0.5
5000,7.981,0.604,0.142,3,17,15,1
5000,6.308,0.606,0.142,1,7,3,0.1
5000,6.179,0.606,0.143,1,7,3,0.5
5000,6.07,0.606,0.143,1,7,7,0.5
5000,6.082,0.606,0.142,1,7,15,0.1
5000,6.065,0.606,0.142,1,7,15,0.5
5000,6.1,0.606,0.143,1,7,15,1
5000,6.349,0.606,0.144,1,7,15,3
5000,6.069,0.607,0.143,1,7,7,0.1
5000,6.219,0.607,0.144,1,7,7,1
5000,6.192,0.607,0.152,1,17,7,3
5000,3.77,0.614,0.151,1,17,3,1
5000,2.976,0.619,0.148,1,17,15,3
5000,2.564,0.621,0.144,1,17,7,0.1
5000,2.574,0.621,0.144,1,17,15,0.1
5000,2.56,0.621,0.144,1,17,15,0.5
5000,2.58,0.621,0.144,1,17,15,1
5000,2.606,0.622,0.144,1,17,3,0.1
5000,2.555,0.622,0.144,1,17,7,0.5
5000,2.589,0.622,0.146,1,17,7,1
5000,2.603,0.623,0.144,1,17,3,0.5
