5000,0.702,0.596,0.003,0.063,33,17,1,0.5
5000,0.719,0.596,0.014,0.063,33,37,1,0.5
5000,0.579,0.597,0.004,0.063,10,17,1,0.5
5000,0.578,0.597,0.005,0.063,10,37,1,0.5
5000,0.648,0.598,0.024,0.063,33,17,1,0.003
5000,0.631,0.598,0.002,0.063,33,17,1,0.01
5000,0.643,0.598,0.003,0.064,33,17,1,0.1
5000,0.595,0.598,0.008,0.064,33,37,1,0.1
5000,0.634,0.598,0.001,0.063,33,17,3,0.003
5000,0.62,0.598,0.003,0.063,33,17,3,0.01
5000,0.626,0.598,0.002,0.063,33,17,3,0.1
5000,0.624,0.598,0.004,0.064,33,17,3,0.5
5000,0.624,0.598,0.002,0.063,33,17,15,0.003
5000,0.628,0.598,0.004,0.063,33,17,15,0.01
5000,0.624,0.598,0.003,0.063,33,17,15,0.1
5000,0.652,0.598,0.02,0.063,33,17,15,0.5
5000,0.604,0.599,0.027,0.064,33,37,3,0.5
5000,0.556,0.603,0.001,0.063,33,37,1,0.003
5000,0.576,0.603,0.016,0.063,33,37,1,0.01
5000,0.562,0.603,0.001,0.064,33,37,3,0.003
5000,0.576,0.603,0.017,0.064,33,37,3,0.01
5000,0.558,0.603,0.001,0.064,33,37,3,0.1
5000,0.574,0.603,0.015,0.064,33,37,15,0.01
5000,0.584,0.603,0.027,0.063,33,37,15,0.1
5000,0.558,0.603,0.001,0.064,33,37,15,0.5
5000,0.513,0.604,0.001,0.065,10,17,3,0.5
5000,0.561,0.604,0.001,0.063,33,37,15,0.003
5000,0.507,0.606,0.003,0.064,10,17,1,0.1
5000,0.503,0.606,0.016,0.065,10,37,1,0.1
5000,0.507,0.607,0.0,0.064,10,17,1,0.003
5000,0.513,0.607,0.002,0.064,10,17,1,0.01
5000,0.509,0.607,0.0,0.064,10,17,3,0.003
5000,0.511,0.607,0.001,0.064,10,17,3,0.1
5000,0.514,0.607,0.002,0.064,10,17,15,0.003
5000,0.513,0.607,0.003,0.064,10,17,15,0.01
5000,0.511,0.607,0.0,0.064,10,17,15,0.1
5000,0.512,0.607,0.001,0.064,10,17,15,0.5
5000,0.512,0.608,0.002,0.064,10,17,3,0.01
5000,0.475,0.609,0.003,0.066,10,37,3,0.5
5000,0.498,0.617,0.023,0.064,10,37,3,0.003
5000,0.461,0.617,0.013,0.064,10,37,3,0.01
5000,0.466,0.617,0.017,0.064,10,37,15,0.01
5000,0.449,0.617,0.0,0.064,10,37,15,0.1
5000,0.462,0.617,0.014,0.064,10,37,15,0.5
5000,0.446,0.618,0.001,0.064,10,37,1,0.003
5000,0.449,0.618,0.001,0.064,10,37,1,0.01
5000,0.476,0.618,0.002,0.064,10,37,3,0.1
5000,0.449,0.618,0.0,0.064,10,37,15,0.003
