5000,30000,0.465,0.632,0.0,0.066,3,83,1,0.1
5000,20000,0.316,0.671,0.0,0.065,3,83,1,0.1
5000,10000,0.15,0.696,0.0,0.073,3,83,1,0.1
5000,5000,0.078,0.724,0.0,0.078,3,83,1,0.1
5000,1000,0.022,0.798,0.0,0.084,3,83,1,0.1
