5000,200000,582.74,0.0,0.0
5000,300000,872.327,0.0,0.0
5000,150000,433.75,0.461,0.0
5000,100000,295.621,0.468,0.0
5000,50000,105.559,0.471,0.0
5000,30000,51.781,0.604,0.0
5000,20000,32.627,0.641,0.0
5000,10000,14.635,0.665,0.0
5000,5000,7.089,0.686,0.0
5000,1000,1.072,0.736,0.0
