5000,30000,0.468,0.632,0.0,0.067,3,83,1,0.1
5000,20000,0.317,0.672,0.0,0.065,3,83,1,0.1
5000,10000,0.156,0.696,0.0,0.073,3,83,1,0.1
5000,5000,0.088,0.722,0.0,0.078,3,83,1,0.1
5000,1000,0.025,0.798,0.0,0.083,3,83,1,0.1
