5000,200000,253.13,0.0,0.0,0.0,1,1
5000,300000,361.59,0.0,0.0,0.0,1,1
5000,150000,207.286,0.485,0.0,0.129,1,1
5000,100000,107.951,0.493,0.0,0.133,1,1
5000,50000,38.624,0.496,0.0,0.137,1,1
5000,30000,27.18,0.614,0.0,0.067,1,1
5000,20000,14.503,0.654,0.0,0.064,1,1
5000,10000,6.976,0.681,0.0,0.074,1,1
5000,5000,2.758,0.7,0.0,0.078,1,1
5000,1000,0.448,0.764,0.0,0.092,1,1
